Rndrng_NPI,Rndrng_Prvdr_Last_Org_Name,Rndrng_Prvdr_First_Name,Rndrng_Prvdr_MI,Rndrng_Prvdr_Crdntls,Rndrng_Prvdr_Ent_Cd,Rndrng_Prvdr_St1,Rndrng_Prvdr_St2,Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,Rndrng_Prvdr_State_FIPS,Rndrng_Prvdr_Zip5,Rndrng_Prvdr_RUCA,Rndrng_Prvdr_RUCA_Desc,Rndrng_Prvdr_Cntry,Rndrng_Prvdr_Type,Rndrng_Prvdr_Mdcr_Prtcptg_Ind,HCPCS_Cd,HCPCS_Desc,HCPCS_Drug_Ind,Place_Of_Srvc,Tot_Benes,Tot_Srvcs,Tot_Bene_Day_Srvcs,Avg_Sbmtd_Chrg,Avg_Mdcr_Alowd_Amt,Avg_Mdcr_Pymt_Amt,Avg_Mdcr_Stdzd_Amt
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51700,Simple bladder irrigation and/or instillation,N,O,27,30,30,171,35.22,28.17,30.29
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51798,Ultrasound measurement of bladder capacity after voiding,N,O,162,174,174,32,9.5068965517,6.92,7.8677011494
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,F,12,12,12,411.5,69.89,55.92,57.475
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,O,90,100,100,422,215.9526,167.3519,180.6586
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52005,Insertion of tube into ureter using an endoscope through bladder area,N,F,18,19,19,460.26315789,104.63842105,83.738947368,79.237368421
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52310,"Simple removal of foreign body, stone, or stent in urethra or bladder using an endoscope",N,O,12,12,12,503,296.12583333,213.05833333,230.42833333
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52332,Insertion of stent in ureter using an endoscope,N,F,41,53,53,1110.754717,133.59886792,104.74773585,105.63264151
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52356,Crushing of stone of ureter with insertion of stent using an endoscope,N,F,31,34,34,957.17647059,386.53676471,302.90117647,328.47647059
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52649,Complete laser fragmentation of prostate including control of bleeding using an endoscope,N,F,18,18,18,1772,780.93,624.5,646.92
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55700,Biopsy of prostate gland,N,F,15,15,15,450.8,114.814,86.725333333,89.472666667
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55700,Biopsy of prostate gland,N,O,23,23,23,452,217.06869565,171.93434783,170.30130435
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,74420,Imaging of urinary tract following injection of a contrast agent,N,F,74,103,96,57.262135922,23.018349515,18.261747573,18.818737864
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76872,Ultrasound scan of pelvic region through rectum,N,F,23,23,23,75.869565217,29.749565217,23.790434783,25.514347826
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76872,Ultrasound scan of pelvic region through rectum,N,O,41,42,42,136.07142857,82.035714286,65.43952381,70.855
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76942,Ultrasonic guidance for needle placement,N,O,18,18,18,84.611111111,34.790555556,27.818333333,30.439444444
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,81002,"Urinalysis, manual test",N,O,255,279,279,7,3.3977777778,3.3977777778,3.41
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,96402,Administration of hormonal anti-neoplastic chemotherapy under skin or into muscle,N,O,12,17,17,65,30.95,24.75,26.83
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99203,"New patient office or other outpatient visit, 30-44 minutes",N,O,42,42,42,224,103.82166667,76.977857143,82.971190476
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,O,133,133,133,344,156.48398496,118.89428571,125.38285714
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99211,Office or other outpatient visit for the evaluation and management of established patient that may not require presence of healthcare professional,N,O,30,54,54,40,21.345925926,14.532592593,15.904814815
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,O,158,175,175,158,84.940628571,60.357771429,63.882114286
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,467,629,629,224,119.37248013,88.711208267,94.221955485
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99223,"Initial hospital care with moderate level of medical decision making, if using time, at least 75 minutes",N,F,51,53,53,433,164.27735849,118.66037736,124.38245283
1003000597,Kim,Dae,Y,"M.D., PH.D",I,1145 S Utica Ave,Suite 202,Tulsa,OK,40,74104,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",Y,O,14,60,20,505,173.22466667,131.132,131.13216667
1003002072,Gotesman,Alexander,,M.D.,I,1374 Whitehorse Hamilton Square Rd,,Hamilton,NJ,34,08690,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51741,Electronic assessment of bladder emptying,N,O,16,16,16,348,14.26625,8.29875,7.66625
1003002072,Gotesman,Alexander,,M.D.,I,1374 Whitehorse Hamilton Square Rd,,Hamilton,NJ,34,08690,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51798,Ultrasound measurement of bladder capacity after voiding,N,O,20,20,20,275,12.0265,6.1945,5.525
1003002072,Gotesman,Alexander,,M.D.,I,1374 Whitehorse Hamilton Square Rd,,Hamilton,NJ,34,08690,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,21,21,21,440,136.73095238,77.471904762,71.928571429
1003002072,Gotesman,Alexander,,M.D.,I,1374 Whitehorse Hamilton Square Rd,,Hamilton,NJ,34,08690,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99223,"Initial hospital care with moderate level of medical decision making, if using time, at least 75 minutes",N,F,12,12,12,820,181.4,144.53,136.29
1003002072,Gotesman,Alexander,,M.D.,I,1374 Whitehorse Hamilton Square Rd,,Hamilton,NJ,34,08690,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99443,"Telephone medical discussion with physician, 21-30 minutes",N,O,11,11,11,259,135.42,107.9,100.16
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51700,Simple bladder irrigation and/or instillation,N,O,13,16,16,170,69.24625,55.170625,58.686875
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51798,Ultrasound measurement of bladder capacity after voiding,N,O,180,222,222,55,9.5553153153,7.0993693694,8.0596396396
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,O,32,39,39,500,213.95179487,160.46461538,181.01128205
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52310,"Simple removal of foreign body, stone, or stent in urethra or bladder using an endoscope",N,O,13,13,13,575,277.26461538,220.91076923,258.59923077
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52352,Removal or manipulation of stone in ureter or kidney using an endoscope,N,F,13,15,15,702,49.55,39.48,24.072
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,81000,"Manual urinalysis test with examination using microscope, non-automated",N,O,249,337,337,15,3.8364391691,3.8364391691,3.94
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,96402,Administration of hormonal anti-neoplastic chemotherapy under skin or into muscle,N,O,11,12,12,76,31.430833333,21.038333333,22.935833333
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,O,55,55,55,266,154.89127273,110.02181818,119.05436364
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,O,89,102,102,114,83.101470588,62.315098039,67.889803922
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,199,269,269,172,118.73122677,85.674423792,92.560111524
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99222,"Initial hospital care with straightforward or low-level medical decision making, if using time, at least 55 minutes",N,F,20,21,21,228,125.88,100.29,102.28
1003013392,Ratchford,Erik,M,D.O.,I,"245 Cherry St Se,",Suite 202,Grand Rapids,MI,26,49503,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,J9217,"Leuprolide acetate (for depot suspension), 7.5 mg",Y,O,12,45,13,300,174.29733333,135.80822222,135.80822222
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,36415,Insertion of needle into vein for collection of blood sample,N,O,135,151,151,15,8.4,8.4,8.4
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,50543,Partial removal of kidney using an endoscope,N,F,18,18,18,10000,1719.67,1376.51,1163.12
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,50545,Removal of kidney and lymph nodes using an endoscope,N,F,11,11,11,6971,1539.09,1231.97,1041.18
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51720,Instillation of anti-cancer drug into bladder,N,O,19,53,53,600,104.17641509,78.679245283,65.660377358
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51798,Ultrasound measurement of bladder capacity after voiding,N,O,37,39,39,200,13.087692308,9.6738461538,7.8461538462
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51999,Other procedure on bladder using an endoscope,N,F,17,17,17,30000,1002.4776471,802.43529412,783.79
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,O,81,106,106,1000,287.77075472,219.93867925,181.35613208
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52235,"Destruction and/or removal of growth of bladder and urethra using an endoscope, 2.0-5.0 cm",N,F,15,16,16,2000,309.751875,242.025,203.920625
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52240,Destruction and/or removal of large growth of bladder using an endoscope,N,F,12,13,13,1600,431.20230769,345.15461538,291.98153846
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52310,"Simple removal of foreign body, stone, or stent in urethra or bladder using an endoscope",N,O,16,16,16,1200,380.13,304.28,253.72
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52315,"Complicated removal of foreign body, stone, or stent in urethra or bladder using an endoscope",N,O,22,22,22,1680,557.59772727,445.595,372.56181818
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55866,Surgical removal of prostate and surrounding lymph nodes using an endoscope,N,F,12,12,12,15000,793.98,630.28666667,546.5
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76998,Ultrasonic guidance during surgery,N,F,19,19,19,270,72.25,57.83,48.08
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99204,"New patient office or other outpatient visit, 45-59 minutes",N,O,87,87,87,660,192.91126437,144.42126437,122.58091954
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99205,"New patient office or other outpatient visit, 60-74 minutes",N,O,45,45,45,830,249.51311111,199.85177778,174.18244444
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99213,"Established patient office or other outpatient visit, 20-29 minutes",N,O,30,31,31,290,104.55516129,78.3,66.597096774
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99214,"Established patient office or other outpatient visit, 30-39 minutes",N,O,193,243,243,430,146.85452675,106.2436214,90.852098765
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99215,"Established patient office or other outpatient visit, 40-54 minutes",N,O,34,36,36,580,206.30694444,160.5625,137.15138889
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99222,"Initial hospital care with straightforward or low-level medical decision making, if using time, at least 55 minutes",N,F,27,29,29,540,148.89827586,122.26172414,104.93517241
1003014267,Mehrazin,Reza,,MD,I,1 Gustave L Levy Pl # 1272,Mount Sinai School Of Medicine / Urology Dept,New York,NY,36,10029,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,99231,"Subsequent hospital care with straightforward or low level of medical decision making, per day, if using time, at least 25 minutes",N,F,13,14,14,160,57.175,44.135,37.664285714
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,38571,Removal of lymph nodes of both sides of pelvis using an endoscope,N,F,12,12,12,1985,328.09333333,261.4075,255.765
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51700,Simple bladder irrigation and/or instillation,N,O,53,57,57,200,37.85245614,30.161754386,31.352807018
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51702,Simple insertion of temporary bladder tube,N,O,14,20,20,171,59.175,42.414,44.247
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51705,Simple change of bladder tube,N,O,15,30,30,223,93.069666667,73.176,76.086
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51720,Instillation of anti-cancer drug into bladder,N,O,11,17,17,275,83.99,66.92,69.61
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,51798,Ultrasound measurement of bladder capacity after voiding,N,O,237,301,301,55,10.09192691,7.6299667774,8.1206312292
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52000,Diagnostic exam of bladder and urethra using an endoscope,N,O,192,239,239,630.0209205,231.73920502,177.22481172,184.26422594
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52234,"Destruction and/or removal of growth of bladder and urethra using an endoscope, 0.5-2.0 cm",N,F,13,14,14,850,229.6,182.93,190.75
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52287,Exam with injections of chemical for destruction of bladder using an endoscope,N,O,12,27,27,875,374.56,289.47703704,301.23666667
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52310,"Simple removal of foreign body, stone, or stent in urethra or bladder using an endoscope",N,O,27,29,29,750,306.50413793,239.50793103,249.08827586
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52332,Insertion of stent in ureter using an endoscope,N,F,13,20,20,1193,141.321,112.599,110.1395
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52356,Crushing of stone of ureter with insertion of stent using an endoscope,N,F,28,30,30,1880,387.2,308.5,321.74
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,52601,Removal of prostate gland using an electrocautery knife through urethra with control of bleeding using an endoscope,N,F,30,30,30,2200,670.281,532.217,571.779
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55700,Biopsy of prostate gland,N,F,23,23,23,850,119.32347826,86.066086957,90.246521739
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55700,Biopsy of prostate gland,N,O,50,50,50,850,229.976,158.0842,167.2114
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55866,Surgical removal of prostate and surrounding lymph nodes using an endoscope,N,F,15,15,15,5000,1112.2206667,886.162,924.05666667
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55874,Injection of biodegradable material next to prostate,N,O,17,17,17,6000,2803.7605882,2228.39,2307.29
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,55876,Placement of device in prostate for radiation therapy,N,O,17,17,17,345,72.59,57.84,60.05
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,74420,Imaging of urinary tract following injection of a contrast agent,N,F,24,29,29,100,23.53,18.75,18.86
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76872,Ultrasound scan of pelvic region through rectum,N,F,23,23,23,504.34782609,31.152173913,23.72173913,24.166086957
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76872,Ultrasound scan of pelvic region through rectum,N,O,67,67,67,505.97014925,131.96537313,105.43731343,109.32656716
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76942,Ultrasonic guidance for needle placement,N,F,22,22,22,160,29.272272727,21.731818182,22.348636364
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,76942,Ultrasonic guidance for needle placement,N,O,60,62,62,160,54.367741935,43.316129032,46.602580645
1003025875,Davol,Patrick,E,M.D.,I,1698 E Mcandrews Rd Ste 280,,Medford,OR,41,97504,1,"Metropolitan area core: primary flow within an urbanized area of 50,000 and greater",US,Urology,Y,81002,"Urinalysis, manual test",N,O,12,17,17,12,3.41,3.41,3.41
